Canada
16,DF,Lina Nilsson,17 June 1987 (27),64,3,Sweden FC Rosengård
17,MF,Caroline Seger,19 March 1985 (30),137,21,France Paris Saint-Germain
18,DF,Jessica Samuelsson,30 January 1993 (22),21,0,Sweden Linköpings FC
19,FW,Emma Lundh,26 June 1989 (25),11,2,Sweden AIK Fotboll
20,MF,Emilia Appelqvist,11 February 1990 (25),4,0,Sweden Piteå IF
21,GK,Carola Söberg,29 July 1982 (32),11,0,Sweden KIF Örebro
22,MF,Olivia Schough,11 March 1991 (24),22,1,Sweden Eskilstuna United
23,DF,Elin Rubensson,11 May 1993 (22),18,0,Sweden Kopparbergs/Göteborg FC

USA
1,GK,Hope Solo,30 July 1981 (33),170,0,United States Seattle Reign
2,FW,Sydney Leroux,7 May 1990 (25),71,35,United States Western New York Flash
3,DF,Christie Rampone,24 June 1975 (39),306,4,United States Sky Blue
4,DF,Becky Sauerbrunn,6 June 1985 (30),81,0,United States Kansas City
5,DF,Kelley O'Hara,4 August 1988 (26),60,0,United States Sky Blue
6,DF,Whitney Engen,28 November 1987 (27),26,3,United States Western New York Flash
7,MF,Shannon Boxx,29 June 1977 (37),190,27,United States Chicago Red Stars
8,FW,Amy Rodriguez,17 February 1987 (28),123,29,United States Kansas City
9,MF,Heather O'Reilly,2 January 1985 (30),219,41,United States Kansas City
10,MF,Carli Lloyd,16 July 1982 (32),195,63,United States Houston Dash
11,DF,Ali Krieger,28 July 1984 (30),66,1,United States Washington Spirit
12,MF,Lauren Holiday,30 September 1987 (27),124,23,United States Kansas City
13,FW,Alex Morgan,2 July 1989 (25),84,51,United States Portland Thorns
14,MF,Morgan Brian,26 February 1993 (22),29,4,United States Houston Dash
15,MF,Megan Rapinoe,5 July 1985 (29),102,29,United States Seattle Reign
16,DF,Lori Chalupny,29 January 1984 (31),102,10,United States Chicago Red Stars
17,MF,Tobin Heath,29 May 1988 (27),92,11,United States Portland Thorns
18,GK,Ashlyn Harris,19 October 1985 (29),6,0,United States Washington Spirit
19,DF,Julie Johnston,6 April 1992 (23),12,3,United States Chicago Red Stars
20,FW,Abby Wambach,2 June 1980 (35),242,182,Unattached
21,GK,Alyssa Naeher,20 April 1988 (27),1,0,United States Boston Breakers
22,DF,Meghan Klingenberg,2 August 1988 (26),34,2,United States Houston Dash
23,FW,Christen Press,29 December 1988 (26),45,20,United States Chicago Red Stars

Brazil
1,GK,Luciana,24 July 1987 (27),33,0,Brazil Ferroviária
2,DF,Fabiana,4 August 1989 (25),53,6,Brazil Centro Olímpico
3,DF,Mônica,21 April 1987 (28),21,0,Brazil Ferroviária
4,FW,Rafinha,18 August 1988 (26),0,0,United States Boston Breakers
5,MF,Andressinha,1 May 1995 (20),17,7,Brazil Kindermann
6,DF,Tamires,10 October 1987 (27),31,3,Brazil Centro Olímpico
7,FW,Beatriz,17 December 1993 (21),16,1,South Korea Hyundai Red Angels
8,MF,Thaisa,17 December 1988 (26),26,2,Brazil Ferroviária
9,FW,Andressa Alves,10 November 1992 (22),36,9,Brazil São José
10,FW,Marta,19 February 1986 (29),92,91,Sweden FC Rosengård
11,FW,Cristiane,15 May 1985 (30),106,74,Brazil Centro Olímpico
12,GK,Bárbara,4 April 1988 (27),22,0,Brazil Kindermann
13,DF,Poliana,6 February 1991 (24),32,2,Brazil São José
14,DF,Géssica,19 March 1991 (24),0,0,Brazil Ferroviária
15,DF,Tayla,9 May 1992 (23),31,1,Brazil Ferroviária
16,DF,Rafaelle,18 June 1991 (23),3,0,Brazil São Francisco
17,FW,Rosana,7 July 1982 (32),111,17,Brazil São José
18,FW,Raquel,21 March 1991 (24),18,3,Brazil Ferroviária
19,MF,Maurine,14 January 1986 (29),56,6,Brazil Ferroviária
20,MF,Formiga,3 March 1978 (37),131,19,Brazil São José
21,MF,Gabi Zanotti,28 February 1985 (30),20,2,Brazil Centro Olímpico
22,FW,Darlene,11 January 1990 (25),31,4,Brazil Centro Olímpico
23,GK,Letícia Izidoro,13 August 1994 (20),0,0,Brazil São José

Costa Rica
1,GK,Dinnia Díaz,14 January 1988 (27),21,0,Costa Rica UD Moravia
2,DF,Gabriela Guillén,1 March 1992 (23),10,0,Costa Rica Deportivo Saprissa
3,DF,Emilie Valenciano,15 February 1997 (18),4,0,Costa Rica L.D. Alajuelense
4,DF,Mariana Benavides,26 December 1994 (20),12,4,Costa Rica C.S. Herediano
5,DF,Diana Sáenz,15 April 1989 (26),48,0,United States Univ. of South Florida
6,DF,Carol Sánchez,16 April 1986 (29),33,2,Costa Rica UD Moravia
7,FW,Melissa Herrera,10 October 1996 (18),20,12,Costa Rica Deportivo Saprissa
8,DF,Daniela Cruz,8 March 1991 (24),33,6,Costa Rica Deportivo Saprissa
9,FW,Carolina Venegas,28 September 1991 (23),35,15,Costa Rica Deportivo Saprissa
10,MF,Shirley Cruz,28 August 1985 (29),60,21,France Paris Saint-Germain
11,FW,Raquel Rodríguez,28 October 1993 (21),37,24,United States Penn State Univ.
12,DF,Lixy Rodríguez,4 November 1990 (24),47,2,Costa Rica L.D. Alajuelense
13,GK,Noelia Bermúdez,20 September 1994 (20),1,0,Costa Rica Deportivo Saprissa
14,FW,María Barrantes,12 April 1989 (26),20,21,Costa Rica UD Moravia
15,MF,Cristin Granados,19 August 1989 (25),53,10,Costa Rica Deportivo Saprissa
16,MF,Katherine Alvarado,11 April 1991 (24),47,18,Costa Rica Deportivo Saprissa
17,FW,Karla Villalobos,16 July 1986 (28),6,3,Costa Rica C.S. Herediano
18,GK,Yirlania Arroyo,28 May 1986 (29),40,0,United States Sky Blue FC
19,DF,Fabiola Sánchez,9 April 1993 (22),10,3,United States Martin Methodist College
20,FW,Wendy Acosta,19 December 1989 (25),38,18,Costa Rica UD Moravia
21,FW,Adriana Venegas,12 June 1989 (25),10,5,Costa Rica C.S. Herediano
22,DF,María Coto,2 March 1998 (17),3,0,Costa Rica L.D. Alajuelense
23,MF,Gloriana Villalobos,20 August 1999 (15),12,2,Costa Rica Deportivo Saprissa

South Korea
1,GK,Jun Min-kyung,16 January 1985 (30),45,0,South Korea Icheon Daekyo
2,DF,Lee Eun-mi,18 August 1988 (26),60,12,South Korea Icheon Daekyo
3,DF,Lim Seon-joo,27 November 1990 (24),44,2,South Korea Incheon Hyundai Steel Red Angels
4,DF,Shim Seo-yeon,15 April 1989 (26),48,0,South Korea Icheon Daekyo
5,DF,Kim Do-yeon,7 December 1988 (26),60,1,South Korea Incheon Hyundai Steel Red Angels
6,DF,Hwang Bo-ram,10 June 1987 (27),32,0,South Korea Icheon Daekyo
7,FW,Jeon Ga-eul,14 September 1988 (26),67,32,South Korea Incheon Hyundai Steel Red Angels
8,MF,Cho So-hyun,24 June 1988 (26),78,9,South Korea Incheon Hyundai Steel Red Angels
9,FW,Park Eun-sun,25 December 1986 (28),32,18,Russia WFC Rossiyanka
10,MF,Ji So-yun,21 February 1991 (24),74,38,England Chelsea
11,FW,Jung Seol-bin,1 June 1990 (25),40,11,South Korea Incheon Hyundai Steel Red Angels
12,FW,Yoo Young-a,15 April 1988 (27),63,28,South Korea Incheon Hyundai Steel Red Angels
13,MF,Kwon Hah-nul,7 March 1988 (27),94,15,South Korea Busan Sangmu
14,DF,Song Su-ran,7 September 1990 (24),20,1,South Korea Daejeon Sportstoto
15,MF,Park Hee-young,21 March 1991 (24),38,8,South Korea Daejeon Sportstoto
16,FW,Kang Yu-mi,5 October 1991 (23),2,0,South Korea Hwacheon KSPO
17,DF,Kim Hye-yeong,26 February 1995 (20),7,1,South Korea Icheon Daekyo
18,GK,Kim Jung-mi,16 October 1984 (30),89,0,South Korea Incheon Hyundai Steel Red Angels
19,DF,Kim Soo-yun,30 August 1989 (25),43,9,South Korea Hwacheon KSPO
20,DF,Kim Hye-ri,25 June 1990 (24),45,1,South Korea Incheon Hyundai Steel Red Angels
21,GK,Yoon Young-geul,28 October 1987 (27),1,0,South Korea Suwon FMC
22,MF,Lee So-dam,12 October 1994 (20),17,1,South Korea Daejeon Sportstoto
23,FW,Lee Geum-min,7 April 1994 (21),6,1,South Korea Seoul

Spain
1,GK,Ainhoa Tirapu,4 September 1984 (30),43,0,Spain Athletic Bilbao
2,DF,Celia Jiménez,20 June 1995 (19),3,0,United States Univ. of Alabama
3,DF,Leire Landa,19 December 1986 (28),20,0,Spain FC Barcelona
4,DF,Melanie Serrano,12 October 1989 (25),9,0,Spain FC Barcelona
5,DF,Ruth García,26 April 1987 (28),45,2,Spain FC Barcelona
6,MF,Virginia Torrecilla,4 September 1994 (20),13,0,Spain FC Barcelona
7,FW,Natalia Pablos,15 October 1985 (29),17,12,England Arsenal
8,FW,Sonia Bermúdez,18 November 1984 (30),50,28,Spain FC Barcelona
9,FW,Verónica Boquete,9 April 1987 (28),46,29,Germany 1. FFC Frankfurt
10,MF,Jennifer Hermoso,9 May 1990 (25),24,11,Spain FC Barcelona
11,FW,Priscila Borja,28 April 1985 (30),22,6,Spain Atlético Madrid
12,MF,Marta Corredera,8 August 1991 (23),25,2,Spain FC Barcelona
13,GK,Lola Gallardo,10 June 1993 (21),7,0,Spain Atlético Madrid
14,MF,Vicky Losada,5 March 1991 (24),22,3,England Arsenal
15,MF,Silvia Meseguer,12 March 1989 (26),35,3,Spain Atlético Madrid
16,DF,Ivana Andrés,1 July 1994 (20),1,0,Spain Valencia CF
17,MF,Elisabeth Ibarra,29 June 1981 (33),42,2,Spain Athletic Bilbao
18,DF,Marta Torrejón,27 February 1990 (25),48,7,Spain FC Barcelona
19,FW,Erika Vázquez,16 February 1983 (32),45,7,Spain Athletic Bilbao
20,DF,Irene Paredes,4 July 1991 (23),22,1,Spain Athletic Bilbao
21,MF,Alexia Putellas,4 February 1994 (21),19,3,Spain FC Barcelona
22,MF,Amanda Sampedro,26 June 1993 (21),4,0,Spain Atlético Madrid
23,GK,Sandra Paños,4 November 1992 (22),3,0,Spain Levante UD

Colombia
1,GK,Stefany Castaño,11 January 1994 (21),7,0,United States Graceland Univ.
2,DF,Carolina Arbeláez,8 March 1995 (20),1,0,Colombia Formas Íntimas
3,MF,Natalia Gaitán,3 April 1991 (24),35,4,United States CD Gol Star
4,FW,Diana Ospina,3 March 1989 (26),29,3,Colombia Formas Íntimas
5,DF,Lina Granados,19 May 1994 (21),0,0,United States Vanderbilt University
6,MF,Daniela Montoya,22 August 1990 (24),32,2,Colombia Formas Íntimas
7,FW,Ingrid Vidal,22 April 1991 (24),50,11,Colombia CD Palmiranas
8,MF,Mildrey Pineda,1 October 1989 (25),25,2,Colombia CD Palmiranas
9,DF,Oriánica Velásquez,1 August 1989 (25),37,2,Colombia CD Gol Star
10,FW,Yoreli Rincón,27 July 1993 (21),45,9,Italy Torres Calcio
11,FW,Catalina Usme,25 December 1989 (25),40,19,Colombia Formas Íntimas
12,GK,Sandra Sepúlveda,3 March 1988 (27),37,0,Colombia Formas Íntimas
13,DF,Ángela Clavijo,1 September 1993 (21),15,0,Colombia Club Kamatsa
14,DF,Nataly Arias,2 April 1986 (29),43,6,United States Atlanta Silverbacks
15,FW,Tatiana Ariza,21 February 1991 (24),35,8,Colombia CD Gol Star
16,MF,Lady Andrade,10 January 1992 (23),41,7,Colombia CD Palmiranas
17,DF,Carolina Arias,2 September 1990 (24),38,0,Colombia CD Palmiranas
18,FW,Yisela Cuesta,27 September 1991 (23),4,1,Colombia Formas Íntimas
19,MF,Leicy Santos,16 May 1996 (19),13,2,Colombia Club Besser
20,FW,Laura Cosme,5 March 1992 (23),5,1,Colombia CD Palmiranas
21,MF,Isabella Echeverri,16 June 1994 (20),14,1,United States Univ. of Toledo
22,GK,Catalina Pérez,8 November 1994 (20),4,0,United States Univ. of Miami
23,FW,Manuela González,29 August 1995 (19),1,0,Colombia CD Palmiranas

England
1,GK,Karen Bardsley,14 October 1984 (30),43,0,England Manchester City
2,DF,Alex Scott,14 October 1984 (30),123,12,England Arsenal
3,DF,Claire Rafferty,11 January 1989 (26),9,0,England Chelsea
4,MF,Fara Williams,25 January 1984 (31),139,37,England Liverpool
5,DF,Steph Houghton,23 April 1988 (27),53,7,England Manchester City
6,DF,Laura Bassett,2 August 1983 (31),49,2,England Notts County
7,MF,Jordan Nobbs,8 December 1992 (22),21,3,England Arsenal
8,MF,Jill Scott,2 February 1987 (28),90,13,England Manchester City
9,FW,Eniola Aluko,21 February 1987 (28),90,32,England Chelsea
10,MF,Karen Carney,1 August 1987 (27),103,23,England Birmingham City
11,MF,Jade Moore,22 October 1990 (24),16,1,England Birmingham City
12,DF,Lucy Bronze,28 October 1991 (23),16,2,England Manchester City
13,GK,Siobhan Chamberlain,15 August 1983 (31),33,0,England Arsenal
14,DF,Alex Greenwood,7 September 1993 (21),12,1,England Notts County
15,DF,Casey Stoney,13 May 1982 (33),118,6,England Arsenal
16,MF,Katie Chapman,15 June 1982 (32),85,8,England Chelsea
17,MF,Jo Potter,13 November 1984 (30),19,2,England Birmingham City
18,FW,Toni Duggan,25 July 1991 (23),25,14,England Manchester City
19,FW,Jodie Taylor,17 May 1986 (29),8,4,United States Portland Thorns
20,FW,Lianne Sanderson,3 February 1988 (27),46,15,United States Portland Thorns
21,GK,Carly Telford,7 July 1987 (27),5,0,England Notts County
22,FW,Fran Kirby,29 June 1993 (21),8,2,England Chelsea
23,FW,Ellen White,9 May 1989 (26),50,17,England Notts County

France
1,GK,Céline Deville,24 January 1982 (33),65,0,France FCF Juvisy
2,DF,Wendie Renard,20 July 1990 (24),65,16,France Olympique Lyon
3,DF,Laure Boulleau,22 October 1986 (28),57,0,France Paris Saint-Germain
4,DF,Laura Georges,20 August 1984 (30),158,6,France Paris Saint-Germain
5,DF,Sabrina Delannoy,18 May 1986 (29),25,2,France Paris Saint-Germain
6,MF,Amandine Henry,28 September 1989 (25),39,3,France Olympique Lyon
7,MF,Kenza Dali,31 July 1991 (23),11,2,France Paris Saint-Germain
8,DF,Jessica Houara,29 September 1987 (27),32,1,France Paris Saint-Germain
9,FW,Eugénie Le Sommer,18 May 1989 (26),104,44,France Olympique Lyon
10,MF,Camille Abily,5 December 1984 (30),145,29,France Olympique Lyon
11,MF,Claire Lavogez,18 June 1994 (20),9,1,France Montpellier HSC
12,MF,Élodie Thomis,13 August 1986 (28),116,31,France Olympique Lyon
13,FW,Kadidiatou Diani,1 April 1995 (20),5,1,France FCF Juvisy
14,MF,Louisa Nécib,23 January 1987 (28),125,32,France Olympique Lyon
15,MF,Élise Bussaglia,24 September 1985 (29),143,26,France Olympique Lyon
16,GK,Sarah Bouhaddi,17 October 1986 (28),93,0,France Olympique Lyon
17,FW,Gaëtane Thiney,28 October 1985 (29),122,55,France FCF Juvisy
18,FW,Marie-Laure Delie,29 January 1988 (27),85,57,France Paris Saint-Germain
19,DF,Griedge Mbock Bathy,26 February 1995 (20),9,0,France EA Guingamp
20,DF,Annaïg Butel,15 February 1992 (23),8,0,France FCF Juvisy
21,GK,Méline Gérard,30 May 1990 (25),1,0,France Olympique Lyon
22,DF,Amel Majri,25 January 1993 (22),7,1,France Olympique Lyon
23,MF,Kheira Hamraoui,13 January 1990 (25),15,0,France Paris Saint-Germain

Mexico
1,GK,Cecilia Santiago,19 October 1994 (20),39,0,Unattached
2,DF,Kenti Robles,15 February 1991 (24),40,0,Spain RCD Espanyol
3,DF,Christina Murillo,28 January 1993 (22),22,0,United States Univ. of Michigan
4,DF,Alina Garciamendez,16 April 1991 (24),46,1,Unattached
5,DF,Valeria Miranda,18 August 1992 (22),12,0,Mexico Pumas UNAM
6,MF,Jenny Ruiz,9 August 1983 (31),31,4,Unattached
7,MF,Nayeli Rangel,28 February 1992 (23),67,6,Unattached
8,MF,Teresa Noyola,15 April 1990 (25),38,3,United States Houston Dash
9,FW,Charlyn Corral,11 September 1991 (23),28,15,Finland Merilappi United
10,MF,Stephany Mayor,23 September 1991 (23),50,10,Mexico UDLA Puebla
11,FW,Mónica Ocampo,4 January 1987 (28),73,14,United States Sky Blue FC
12,GK,Pamela Tajonar,2 December 1984 (30),37,0,Spain Sevilla FC
13,DF,Greta Espinoza,5 June 1995 (20),11,0,United States Arizona Strikers
14,DF,Arianna Romero,29 July 1992 (22),29,1,United States Washington Spirit
15,DF,Bianca Sierra,25 June 1992 (22),30,0,United States Boston Breakers
16,MF,Mónica Alvarado,11 January 1991 (24),20,0,United States Texas Christian Univ.
17,MF,Verónica Pérez,18 May 1988 (27),73,8,United States Washington Spirit
18,MF,Amanda Pérez,31 July 1994 (20),4,0,United States Univ. of Washington
19,FW,Renae Cuéllar,24 June 1990 (24),26,7,United States Washington Spirit
20,MF,María Sánchez,20 February 1996 (19),0,0,Unattached
21,FW,Anisa Guajardo,10 March 1991 (24),13,4,Australia Heidelberg United
22,MF,Fabiola Ibarra,2 February 1994 (21),3,0,Mexico Club Tijuana
23,GK,Emily Alvarado,9 June 1998 (16),0,0,United States Texas Rush
